"N_rate","env_group","Nc","AEN_hat","AEN_lwr","AEN_upr","pct","pct_lwr","pct_upr"
265.642570281125,"Normal",85.6425702811245,21.9770020834729,20.3716968612264,23.5823073057193,21.9770020834729,20.3716968612264,23.5823073057193
267.791164658635,"Normal",87.7911646586346,21.8880833577062,20.2832624961195,23.4929042192928,21.8880833577062,20.2832624961195,23.4929042192928
269.939759036145,"Normal",89.9397590361446,21.7987609230856,20.1943330634499,23.4031887827213,21.7987609230856,20.1943330634499,23.4031887827213
272.088353413655,"Normal",92.0883534136547,21.7089411121839,20.1048224453002,23.3130597790675,21.7089411121839,20.1048224453002,23.3130597790675
274.236947791165,"Normal",94.2369477911647,21.6185302575736,20.0146441214484,23.2224163936989,21.6185302575736,20.0146441214484,23.2224163936989
276.385542168675,"Normal",96.3855421686747,21.5274346918275,19.9237109957911,23.1311583878639,21.5274346918275,19.9237109957911,23.1311583878639
278.534136546185,"Normal",98.5341365461848,21.4355607475183,19.8319352151348,23.0391862799017,21.4355607475183,19.8319352151348,23.0391862799017
280.682730923695,"Normal",100.682730923695,21.3428147572185,19.7392279804253,22.9464015340116,21.3428147572185,19.7392279804253,22.9464015340116
282.831325301205,"Normal",102.831325301205,21.2491030535009,19.6454993504736,22.8527067565282,21.2491030535009,19.6454993504736,22.8527067565282
284.979919678715,"Normal",104.979919678715,21.1543319689381,19.5506580382232,22.7580058996531,21.1543319689381,19.5506580382232,22.7580058996531
287.128514056225,"Normal",107.128514056225,21.0584078361029,19.4546111996163,22.6622044725895,21.0584078361029,19.4546111996163,22.6622044725895
289.277108433735,"Normal",109.277108433735,20.9612369875678,19.3572642151392,22.5652097599965,20.9612369875678,19.3572642151392,22.5652097599965
291.425702811245,"Normal",111.425702811245,20.8627257559056,19.2585204641757,22.4669310476355,20.8627257559056,19.2585204641757,22.4669310476355
293.574297188755,"Normal",113.574297188755,20.7627834001544,19.1582839430372,22.3672828572716,20.7627834001544,19.1582839430372,22.3672828572716
295.722891566265,"Normal",115.722891566265,20.6613864880571,19.0565218858641,22.2662510902502,20.6613864880571,19.0565218858641,22.2662510902502
297.871485943775,"Normal",117.871485943775,20.5585788960618,18.9532652841338,22.1638925079899,20.5585788960618,18.9532652841338,22.1638925079899
300.020080321285,"Normal",120.020080321285,20.4544074270819,18.8485466502408,22.0602682039231,20.4544074270819,18.8485466502408,22.0602682039231
302.168674698795,"Normal",122.168674698795,20.3489188840308,18.7423974622309,21.9554403058307,20.3489188840308,18.7423974622309,21.9554403058307
304.317269076305,"Normal",124.317269076305,20.2421600698219,18.6348484441017,21.8494716955421,20.2421600698219,18.6348484441017,21.8494716955421
306.465863453815,"Normal",126.465863453815,20.1341777873686,18.5259298351793,21.7424257395579,20.1341777873686,18.5259298351793,21.7424257395579
308.614457831325,"Normal",128.614457831325,20.0250188395843,18.4156716483905,21.6343660307781,20.0250188395843,18.4156716483905,21.6343660307781
310.763052208835,"Normal",130.763052208835,19.9147300293824,18.3041039171333,21.5253561416314,19.9147300293824,18.3041039171333,21.5253561416314
312.911646586345,"Normal",132.911646586345,19.8033581596763,18.1912569303327,21.4154593890199,19.8033581596763,18.1912569303327,21.4154593890199
315.060240963855,"Normal",135.060240963855,19.6909500333795,18.0771614551666,21.3047386115923,19.6909500333795,18.0771614551666,21.3047386115923
317.208835341365,"Normal",137.208835341365,19.5775524534053,17.9618489468587,21.1932559599519,19.5775524534053,17.9618489468587,21.1932559599519
319.357429718875,"Normal",139.357429718875,19.4632122226672,17.8453517448656,21.0810727004687,19.4632122226672,17.8453517448656,21.0810727004687
321.506024096386,"Normal",141.506024096386,19.3479761440785,17.7277032547423,20.9682490334147,19.3479761440785,17.7277032547423,20.9682490334147
323.654618473896,"Normal",143.654618473896,19.2318910205527,17.6089381149524,20.854843926153,19.2318910205527,17.6089381149524,20.854843926153
325.803212851406,"Normal",145.803212851406,19.1150036550032,17.4890923479004,20.7409149621059,19.1150036550032,17.4890923479004,20.7409149621059
327.951807228916,"Normal",147.951807228916,18.9973608503433,17.3682034945042,20.6265182061824,18.9973608503433,17.3682034945042,20.6265182061824
330.100401606426,"Normal",150.100401606426,18.8790094094865,17.2463107316922,20.5117080872809,18.8790094094865,17.2463107316922,20.5117080872809
332.248995983936,"Normal",152.248995983936,18.7599961353463,17.1234549723091,20.3965372983835,18.7599961353463,17.1234549723091,20.3965372983835
334.397590361446,"Normal",154.397590361446,18.6403678308359,16.9996789470279,20.2810567146439,18.6403678308359,16.9996789470279,20.2810567146439
