env_ID,region,EDH35_label
2007_05_09_45.28__73.33,North America_Rainfed,
2007_05_09_45.28__73.33,North America_Rainfed,
2007_05_09_45.28__73.33,North America_Rainfed,
2007_05_09_45.28__73.33,North America_Rainfed,
2007_05_09_45.28__73.33,North America_Rainfed,
2007_05_09_45.28__73.33,North America_Rainfed,
2008_05_12_45.28__73.33,North America_Rainfed,
2008_05_12_45.28__73.33,North America_Rainfed,
2008_05_12_45.28__73.33,North America_Rainfed,
2008_05_12_45.28__73.33,North America_Rainfed,
2008_05_12_45.28__73.33,North America_Rainfed,
2008_05_12_45.28__73.33,North America_Rainfed,
2008_04_27_40_116,North China Plain,
2008_04_27_40_116,North China Plain,
2009_04_27_40_116,North China Plain,PFR_M
2009_04_27_40_116,North China Plain,PFR_M
2010_04_29_40_116,North China Plain,PFR_M
2006_10_20__34.93__60.57,South America,PFR_L
2006_10_20__34.93__60.57,South America,PFR_L
2006_10_20__34.93__60.57,South America,PFR_L
2006_10_20__34.93__60.57,South America,PFR_L
2007_10_22__34.93__60.57,South America,GFR_L
2007_10_22__34.93__60.57,South America,GFR_L
2007_10_22__34.93__60.57,South America,GFR_L
2007_10_22__34.93__60.57,South America,GFR_L
2000_04_27_40.65__105,North America_Irrigated,
2000_04_27_40.65__105,North America_Irrigated,
2000_04_27_40.65__105,North America_Irrigated,
2000_04_27_40.65__105,North America_Irrigated,
2000_04_27_40.65__105,North America_Irrigated,
2002_04_24_40.65__105,North America_Irrigated,PFR_L
2002_04_24_40.65__105,North America_Irrigated,PFR_L
2002_04_24_40.65__105,North America_Irrigated,PFR_L
2002_04_24_40.65__105,North America_Irrigated,PFR_L
2002_04_24_40.65__105,North America_Irrigated,PFR_L
2004_04_27_40.65__105,North America_Irrigated,
2004_04_27_40.65__105,North America_Irrigated,
2004_04_27_40.65__105,North America_Irrigated,
2004_04_27_40.65__105,North America_Irrigated,
2004_04_27_40.65__105,North America_Irrigated,
2020_06_24_34.11_71.47,South Asia,PFR_H
2020_06_24_34.11_71.47,South Asia,PFR_H
2012_12_28__22.7__47.62,South America,
2012_12_28__22.7__47.62,South America,
2012_12_28__22.7__47.62,South America,
2012_12_28__22.7__47.62,South America,
2012_12_28__22.7__47.62,South America,
2012_12_28__22.7__47.62,South America,
2012_12_28__22.7__47.62,South America,
2012_12_28__22.7__47.62,South America,
2009_05_04_40.01__93.74,North America_Rainfed,
2009_05_04_40.01__93.74,North America_Rainfed,
2009_05_04_40.01__93.74,North America_Rainfed,
2009_05_04_40.01__93.74,North America_Rainfed,
2009_05_04_40.01__93.74,North America_Rainfed,
2009_05_04_40.01__93.74,North America_Rainfed,
2010_04_22_40.01__93.74,North America_Rainfed,GFR_L
2010_04_22_40.01__93.74,North America_Rainfed,GFR_L
2010_04_22_40.01__93.74,North America_Rainfed,GFR_L
2010_04_22_40.01__93.74,North America_Rainfed,GFR_L
2010_04_22_40.01__93.74,North America_Rainfed,GFR_L
2010_04_22_40.01__93.74,North America_Rainfed,GFR_L
2005_05_09_40.75__98.77,North America_Irrigated,PFR_M
2005_05_09_40.75__98.77,North America_Irrigated,PFR_M
2005_05_09_40.75__98.77,North America_Irrigated,PFR_M
2005_05_09_40.75__98.77,North America_Irrigated,PFR_M
2005_05_09_40.75__98.77,North America_Irrigated,PFR_M
2005_05_09_40.75__98.77,North America_Irrigated,PFR_M
2005_05_09_40.75__98.77,North America_Irrigated,PFR_M
2005_05_09_40.75__98.77,North America_Irrigated,PFR_M
1996_10_20__37.75__58.3,South America,
1996_10_20__37.75__58.3,South America,
1999_10_10__37.75__58.3,South America,
1999_10_10__37.75__58.3,South America,
1999_10_10__37.75__58.3,South America,
1999_10_10__37.75__58.3,South America,
1999_10_10__37.75__58.3,South America,
1999_10_10__37.75__58.3,South America,
2000_10_19__37.75__58.3,South America,PFR_L
2000_10_19__37.75__58.3,South America,PFR_L
2000_10_19__37.75__58.3,South America,PFR_L
2000_10_19__37.75__58.3,South America,PFR_L
2000_10_19__37.75__58.3,South America,PFR_L
2000_10_19__37.75__58.3,South America,PFR_L
1999_05_10_45.38__75.72,North America_Rainfed,
1999_05_10_45.38__75.72,North America_Rainfed,
1999_05_10_45.38__75.72,North America_Rainfed,
1999_05_10_45.38__75.72,North America_Rainfed,
1999_05_10_45.38__75.72,North America_Rainfed,
1999_05_10_45.38__75.72,North America_Rainfed,
1999_05_10_45.38__75.72,North America_Rainfed,
1999_05_10_45.38__75.72,North America_Rainfed,
1999_05_10_45.38__75.72,North America_Rainfed,
1999_05_10_45.38__75.72,North America_Rainfed,
1999_05_10_45.38__75.72,North America_Rainfed,
1999_05_10_45.38__75.72,North America_Rainfed,
2016_05_07_40.8_123.55,Northeast China,
2016_05_07_40.8_123.55,Northeast China,
2017_05_11_40.8_123.55,Northeast China,
2017_05_11_40.8_123.55,Northeast China,
2006_10_13__37.7__58.4,South America,GFR_L
2006_10_11__35.1__60.2,South America,GFR_L
2007_09_24__35.3__60.5,South America,GFR_L
2013_10_17__34__61.8,South America,GFR_M
2014_09_20__35.6__61.1,South America,GFR_L
2011_04_27_47.55_21.45,Europe,GFR_L
2011_04_27_47.55_21.45,Europe,GFR_L
2011_04_27_47.55_21.45,Europe,GFR_L
2011_04_27_47.55_21.45,Europe,GFR_L
2011_04_27_47.55_21.45,Europe,GFR_L
2012_04_27_47.55_21.45,Europe,GFR_H
2012_04_27_47.55_21.45,Europe,GFR_H
2012_04_27_47.55_21.45,Europe,GFR_H
2012_04_27_47.55_21.45,Europe,GFR_H
2012_04_27_47.55_21.45,Europe,GFR_H
2013_04_27_47.55_21.45,Europe,GFR_M
2013_04_27_47.55_21.45,Europe,GFR_M
2013_04_27_47.55_21.45,Europe,GFR_M
2013_04_27_47.55_21.45,Europe,GFR_M
2013_04_27_47.55_21.45,Europe,GFR_M
2014_04_27_47.55_21.45,Europe,PFR_L
2014_04_27_47.55_21.45,Europe,PFR_L
2014_04_27_47.55_21.45,Europe,PFR_L
2014_04_27_47.55_21.45,Europe,PFR_L
2014_04_27_47.55_21.45,Europe,PFR_L
2015_04_27_47.55_21.45,Europe,GFR_H
2015_04_27_47.55_21.45,Europe,GFR_H
2015_04_27_47.55_21.45,Europe,GFR_H
2015_04_27_47.55_21.45,Europe,GFR_H
2015_04_27_47.55_21.45,Europe,GFR_H
2016_04_27_47.55_21.45,Europe,
2016_04_27_47.55_21.45,Europe,
2016_04_27_47.55_21.45,Europe,
2016_04_27_47.55_21.45,Europe,
2016_04_27_47.55_21.45,Europe,
2002_05_06_42.94__92.57,North America_Rainfed,
2002_05_06_42.94__92.57,North America_Rainfed,
2002_05_06_42.94__92.57,North America_Rainfed,
2002_05_06_42.94__92.57,North America_Rainfed,
2002_05_06_42.94__92.57,North America_Rainfed,
2002_05_06_42.94__92.57,North America_Rainfed,
2002_05_06_42.94__92.57,North America_Rainfed,
2002_05_06_42.94__92.57,North America_Rainfed,
2002_05_06_42.94__92.57,North America_Rainfed,
2002_05_06_42.94__92.57,North America_Rainfed,
2002_05_06_42.94__92.57,North America_Rainfed,
2002_05_06_42.94__92.57,North America_Rainfed,
2002_05_06_42.94__92.57,North America_Rainfed,
2002_05_06_42.94__92.57,North America_Rainfed,
2002_05_06_42.94__92.57,North America_Rainfed,
2002_05_06_42.94__92.57,North America_Rainfed,
2002_05_06_42.94__92.57,North America_Rainfed,
2002_05_06_42.94__92.57,North America_Rainfed,
2003_05_06_42.94__92.57,North America_Rainfed,
2003_05_06_42.94__92.57,North America_Rainfed,
2003_05_06_42.94__92.57,North America_Rainfed,
2003_05_06_42.94__92.57,North America_Rainfed,
2003_05_06_42.94__92.57,North America_Rainfed,
2003_05_06_42.94__92.57,North America_Rainfed,
2003_05_06_42.94__92.57,North America_Rainfed,
2003_05_06_42.94__92.57,North America_Rainfed,
2003_05_06_42.94__92.57,North America_Rainfed,
2003_05_06_42.94__92.57,North America_Rainfed,
2003_05_06_42.94__92.57,North America_Rainfed,
2003_05_06_42.94__92.57,North America_Rainfed,
2003_05_06_42.94__92.57,North America_Rainfed,
2003_05_06_42.94__92.57,North America_Rainfed,
2003_05_06_42.94__92.57,North America_Rainfed,
2003_05_06_42.94__92.57,North America_Rainfed,
2003_05_06_42.94__92.57,North America_Rainfed,
2003_05_06_42.94__92.57,North America_Rainfed,
2004_05_06_42.94__92.57,North America_Rainfed,
2004_05_06_42.94__92.57,North America_Rainfed,
2004_05_06_42.94__92.57,North America_Rainfed,
2004_05_06_42.94__92.57,North America_Rainfed,
2004_05_06_42.94__92.57,North America_Rainfed,
2004_05_06_42.94__92.57,North America_Rainfed,
2004_05_06_42.94__92.57,North America_Rainfed,
2004_05_06_42.94__92.57,North America_Rainfed,
2004_05_06_42.94__92.57,North America_Rainfed,
2004_05_06_42.94__92.57,North America_Rainfed,
2004_05_06_42.94__92.57,North America_Rainfed,
2004_05_06_42.94__92.57,North America_Rainfed,
2004_05_06_42.94__92.57,North America_Rainfed,
2004_05_06_42.94__92.57,North America_Rainfed,
2004_05_06_42.94__92.57,North America_Rainfed,
2004_05_06_42.94__92.57,North America_Rainfed,
2004_05_06_42.94__92.57,North America_Rainfed,
2004_05_06_42.94__92.57,North America_Rainfed,
2012_06_16_35.19_113.8,North China Plain,PFR_M
2012_06_16_35.19_113.8,North China Plain,PFR_M
2012_06_16_35.19_113.8,North China Plain,PFR_M
2012_06_16_35.19_113.8,North China Plain,PFR_M
2013_06_12_35.19_113.8,North China Plain,GFR_H
2013_06_12_35.19_113.8,North China Plain,GFR_H
2013_06_12_35.19_113.8,North China Plain,GFR_H
2013_06_12_35.19_113.8,North China Plain,GFR_H
2007_05_20_33.86_73.74,South Asia,PFR_H
2007_05_20_33.86_73.74,South Asia,PFR_H
2007_05_20_33.86_73.74,South Asia,PFR_H
2007_05_20_33.86_73.74,South Asia,PFR_H
2007_05_20_33.86_73.74,South Asia,PFR_H
2007_05_20_33.86_73.74,South Asia,PFR_H
2007_05_20_33.86_73.74,South Asia,PFR_H
2007_05_20_33.86_73.74,South Asia,PFR_H
2007_05_20_33.86_73.74,South Asia,PFR_H
2007_05_20_33.86_73.74,South Asia,PFR_H
2007_05_20_33.86_73.74,South Asia,PFR_H
2007_05_20_33.86_73.74,South Asia,PFR_H
2007_05_20_33.86_73.74,South Asia,PFR_H
2007_05_20_33.86_73.74,South Asia,PFR_H
2008_05_24_33.86_73.74,South Asia,
2008_05_24_33.86_73.74,South Asia,
2008_05_24_33.86_73.74,South Asia,
2008_05_24_33.86_73.74,South Asia,
2008_05_24_33.86_73.74,South Asia,
2008_05_24_33.86_73.74,South Asia,
2008_05_24_33.86_73.74,South Asia,
2008_05_24_33.86_73.74,South Asia,
2008_05_24_33.86_73.74,South Asia,
2008_05_24_33.86_73.74,South Asia,
2008_05_24_33.86_73.74,South Asia,
2008_05_24_33.86_73.74,South Asia,
2008_05_24_33.86_73.74,South Asia,
2008_05_24_33.86_73.74,South Asia,
2019_06_15_36.65_117.02,North China Plain,PFR_M
2019_06_15_36.65_117.02,North China Plain,PFR_M
2019_06_15_36.65_117.02,North China Plain,PFR_M
2019_06_15_36.65_117.02,North China Plain,PFR_M
2019_06_15_36.65_117.02,North China Plain,PFR_M
2019_06_15_36.65_117.02,North China Plain,PFR_M
2019_06_15_36.65_117.02,North China Plain,PFR_M
2019_06_15_36.65_117.02,North China Plain,PFR_M
2019_06_15_36.65_117.02,North China Plain,PFR_M
2019_06_15_36.65_117.02,North China Plain,PFR_M
2020_06_15_36.65_117.02,North China Plain,GFR_L
2020_06_15_36.65_117.02,North China Plain,GFR_L
2020_06_15_36.65_117.02,North China Plain,GFR_L
2020_06_15_36.65_117.02,North China Plain,GFR_L
2020_06_15_36.65_117.02,North China Plain,GFR_L
2020_06_15_36.65_117.02,North China Plain,GFR_L
2020_06_15_36.65_117.02,North China Plain,GFR_L
2020_06_15_36.65_117.02,North China Plain,GFR_L
2020_06_15_36.65_117.02,North China Plain,GFR_L
2020_06_15_36.65_117.02,North China Plain,GFR_L
2011_04_05_41.72_0.43,Europe,GFR_M
2011_04_05_41.72_0.43,Europe,GFR_M
2011_04_05_41.72_0.43,Europe,GFR_M
2012_04_05_41.72_0.43,Europe,GFR_H
2012_04_05_41.72_0.43,Europe,GFR_H
2010_04_05_41.72_0.43,Europe,PFR_H
2010_04_05_41.72_0.43,Europe,PFR_H
2010_04_05_41.72_0.43,Europe,PFR_H
2010_04_05_41.72_0.43,Europe,PFR_H
2010_04_05_41.72_0.43,Europe,PFR_H
2010_04_05_41.72_0.43,Europe,PFR_H
2011_04_05_41.72_0.43,Europe,GFR_M
2011_04_05_41.72_0.43,Europe,GFR_M
2011_04_05_41.72_0.43,Europe,GFR_M
2011_04_05_41.72_0.43,Europe,GFR_M
2011_04_05_41.72_0.43,Europe,GFR_M
2011_04_05_41.72_0.43,Europe,GFR_M
2012_04_05_41.72_0.43,Europe,GFR_H
2012_04_05_41.72_0.43,Europe,GFR_H
2012_04_05_41.72_0.43,Europe,GFR_H
2012_04_05_41.72_0.43,Europe,GFR_H
2012_04_05_41.72_0.43,Europe,GFR_H
2012_04_05_41.72_0.43,Europe,GFR_H
1997_07_05_13.15_1.12,West Africa,GFR_H
1997_07_05_13.15_1.12,West Africa,GFR_H
1997_07_05_13.92_5.25,West Africa,GFR_H
1997_07_05_13.92_5.25,West Africa,GFR_H
1997_07_05_13.92_5.25,West Africa,GFR_H
1997_07_05_13.92_5.25,West Africa,GFR_H
1998_07_05_13.15_1.12,West Africa,GFR_H
1998_07_05_13.15_1.12,West Africa,GFR_H
1998_07_05_13.15_1.12,West Africa,GFR_H
1998_07_05_13.15_1.12,West Africa,GFR_H
1998_07_05_13.92_5.25,West Africa,GFR_H
1998_07_05_13.92_5.25,West Africa,GFR_H
1998_07_05_13.92_5.25,West Africa,GFR_H
1998_07_05_13.92_5.25,West Africa,GFR_H
1998_07_05_10.63_3.75,West Africa,
1998_07_05_10.63_3.75,West Africa,
1998_07_05_10.63_3.75,West Africa,
1998_07_05_10.63_3.75,West Africa,
2014_06_15_36.15_117.15,North China Plain,
2014_06_15_36.15_117.15,North China Plain,
2014_06_15_36.15_117.15,North China Plain,
2014_06_15_36.15_117.15,North China Plain,
2015_06_15_36.15_117.15,North China Plain,PFR_L
2015_06_15_36.15_117.15,North China Plain,PFR_L
2015_06_15_36.15_117.15,North China Plain,PFR_L
2015_06_15_36.15_117.15,North China Plain,PFR_L
2000_01_06_14.07_100.62,South Asia,GFR_H
2004_04_28_43.12__93.32,North America_Rainfed,
2004_04_28_43.12__93.32,North America_Rainfed,
2004_04_28_43.12__93.32,North America_Rainfed,
2004_04_28_43.12__93.32,North America_Rainfed,
2004_04_28_43.12__93.32,North America_Rainfed,
2004_04_17_41.68__93.98,North America_Rainfed,
2004_04_17_41.68__93.98,North America_Rainfed,
2004_04_17_41.68__93.98,North America_Rainfed,
2004_04_17_41.68__93.98,North America_Rainfed,
2004_04_17_41.68__93.98,North America_Rainfed,
2004_04_28_43.29__94.19,North America_Rainfed,
2004_04_28_43.29__94.19,North America_Rainfed,
2004_04_28_43.29__94.19,North America_Rainfed,
2004_04_28_43.29__94.19,North America_Rainfed,
2004_04_28_43.29__94.19,North America_Rainfed,
2004_05_03_42.02__92.89,North America_Rainfed,
2004_05_03_42.02__92.89,North America_Rainfed,
2004_05_03_42.02__92.89,North America_Rainfed,
2004_05_03_42.02__92.89,North America_Rainfed,
2004_05_03_42.02__92.89,North America_Rainfed,
2004_04_27_43.12__95.67,North America_Rainfed,
2004_04_27_43.12__95.67,North America_Rainfed,
2004_04_27_43.12__95.67,North America_Rainfed,
2004_04_27_43.12__95.67,North America_Rainfed,
2004_04_27_43.12__95.67,North America_Rainfed,
2004_05_05_43.06__94.62,North America_Rainfed,
2004_05_05_43.06__94.62,North America_Rainfed,
2004_05_05_43.06__94.62,North America_Rainfed,
2004_05_05_43.06__94.62,North America_Rainfed,
2004_05_05_43.06__94.62,North America_Rainfed,
2004_04_22_41.52__95.45,North America_Rainfed,
2004_04_22_41.52__95.45,North America_Rainfed,
2004_04_22_41.52__95.45,North America_Rainfed,
2004_04_22_41.52__95.45,North America_Rainfed,
2004_04_22_41.52__95.45,North America_Rainfed,
2004_04_27_41.51__95.45,North America_Rainfed,
2004_04_27_41.51__95.45,North America_Rainfed,
2004_04_27_41.51__95.45,North America_Rainfed,
2004_04_27_41.51__95.45,North America_Rainfed,
2004_04_27_41.51__95.45,North America_Rainfed,
2004_04_28_40.98__92.39,North America_Rainfed,
2004_04_28_40.98__92.39,North America_Rainfed,
2004_04_28_40.98__92.39,North America_Rainfed,
2004_04_28_40.98__92.39,North America_Rainfed,
2004_04_28_40.98__92.39,North America_Rainfed,
2005_04_18_42.07__93.87,North America_Rainfed,
2005_04_18_42.07__93.87,North America_Rainfed,
2005_04_18_42.07__93.87,North America_Rainfed,
2005_04_18_42.07__93.87,North America_Rainfed,
2005_04_18_42.07__93.87,North America_Rainfed,
2005_04_15_41.68__93.98,North America_Rainfed,GFR_L
2005_04_15_41.68__93.98,North America_Rainfed,GFR_L
2005_04_15_41.68__93.98,North America_Rainfed,GFR_L
2005_04_15_41.68__93.98,North America_Rainfed,GFR_L
2005_04_15_41.68__93.98,North America_Rainfed,GFR_L
2005_04_15_41.68__93.98,North America_Rainfed,GFR_L
2005_04_15_41.68__93.98,North America_Rainfed,GFR_L
2005_04_15_41.68__93.98,North America_Rainfed,GFR_L
2005_04_15_41.68__93.98,North America_Rainfed,GFR_L
2005_04_15_41.68__93.98,North America_Rainfed,GFR_L
2005_04_28_40.67__91.52,North America_Rainfed,GFR_M
2005_04_28_40.67__91.52,North America_Rainfed,GFR_M
2005_04_28_40.67__91.52,North America_Rainfed,GFR_M
2005_04_28_40.67__91.52,North America_Rainfed,GFR_M
2005_04_28_40.67__91.52,North America_Rainfed,GFR_M
2005_04_18_42.89__92.8,North America_Rainfed,
2005_04_18_42.89__92.8,North America_Rainfed,
2005_04_18_42.89__92.8,North America_Rainfed,
2005_04_18_42.37__92.78,North America_Rainfed,
2005_04_18_42.37__92.78,North America_Rainfed,
2005_04_18_42.37__92.78,North America_Rainfed,
2005_04_18_42.37__92.78,North America_Rainfed,
2005_04_18_42.37__92.78,North America_Rainfed,
2005_04_15_41.68__94.51,North America_Rainfed,
2005_04_15_41.68__94.51,North America_Rainfed,
2005_04_15_41.68__94.51,North America_Rainfed,
2005_04_15_41.68__94.51,North America_Rainfed,
2005_04_15_41.68__94.51,North America_Rainfed,
2005_05_02_42.02__92.89,North America_Rainfed,
2005_05_02_42.02__92.89,North America_Rainfed,
2005_05_02_42.02__92.89,North America_Rainfed,
2005_05_02_42.02__92.89,North America_Rainfed,
2005_05_02_42.02__92.89,North America_Rainfed,
2005_04_30_42.02__96.03,North America_Rainfed,PFR_L
2005_04_30_42.02__96.03,North America_Rainfed,PFR_L
2005_04_30_42.02__96.03,North America_Rainfed,PFR_L
2005_04_30_42.02__96.03,North America_Rainfed,PFR_L
2005_04_30_42.02__96.03,North America_Rainfed,PFR_L
2005_05_03_40.71__95.17,North America_Rainfed,PFR_M
2005_05_03_40.71__95.17,North America_Rainfed,PFR_M
2005_05_03_40.71__95.17,North America_Rainfed,PFR_M
2005_05_03_40.71__95.17,North America_Rainfed,PFR_M
2005_05_03_40.71__95.17,North America_Rainfed,PFR_M
2005_04_28_41.52__95.45,North America_Rainfed,PFR_L
2005_04_28_41.52__95.45,North America_Rainfed,PFR_L
2005_04_28_41.52__95.45,North America_Rainfed,PFR_L
2005_04_28_41.52__95.45,North America_Rainfed,PFR_L
2005_04_28_41.52__95.45,North America_Rainfed,PFR_L
2005_04_27_41.51__95.45,North America_Rainfed,PFR_L
2005_04_27_41.51__95.45,North America_Rainfed,PFR_L
2005_04_27_41.51__95.45,North America_Rainfed,PFR_L
2005_04_27_41.51__95.45,North America_Rainfed,PFR_L
2005_04_27_41.51__95.45,North America_Rainfed,PFR_L
2005_04_18_41.44__92.17,North America_Rainfed,GFR_L
2005_04_18_41.44__92.17,North America_Rainfed,GFR_L
2005_04_18_41.44__92.17,North America_Rainfed,GFR_L
2005_04_18_41.44__92.17,North America_Rainfed,GFR_L
2006_04_27_41.68__93.98,North America_Rainfed,GFR_L
2006_04_27_41.68__93.98,North America_Rainfed,GFR_L
2006_04_27_41.68__93.98,North America_Rainfed,GFR_L
2006_04_27_41.68__93.98,North America_Rainfed,GFR_L
2006_04_27_41.68__93.98,North America_Rainfed,GFR_L
2006_04_24_41.68__93.09,North America_Rainfed,GFR_L
2006_04_24_41.68__93.09,North America_Rainfed,GFR_L
2006_04_24_41.68__93.09,North America_Rainfed,GFR_L
2006_04_24_41.68__93.09,North America_Rainfed,GFR_L
2006_04_24_41.68__93.09,North America_Rainfed,GFR_L
2006_04_24_42.02__92.89,North America_Rainfed,GFR_L
2006_04_24_42.02__92.89,North America_Rainfed,GFR_L
2006_04_24_42.02__92.89,North America_Rainfed,GFR_L
2006_04_24_42.02__92.89,North America_Rainfed,GFR_L
2006_04_24_42.02__92.89,North America_Rainfed,GFR_L
2006_04_21_42.02__96.03,North America_Rainfed,GFR_M
2006_04_21_42.02__96.03,North America_Rainfed,GFR_M
2006_04_21_42.02__96.03,North America_Rainfed,GFR_M
2006_04_22_42.02__96.03,North America_Rainfed,GFR_M
2006_04_22_42.02__96.03,North America_Rainfed,GFR_M
2006_04_22_42.02__96.03,North America_Rainfed,GFR_M
2006_04_22_42.02__96.03,North America_Rainfed,GFR_M
2006_04_22_42.02__96.03,North America_Rainfed,GFR_M
2006_04_24_41.52__95.45,North America_Rainfed,GFR_M
2006_04_24_41.52__95.45,North America_Rainfed,GFR_M
2006_04_24_41.52__95.45,North America_Rainfed,GFR_M
2006_04_24_41.52__95.45,North America_Rainfed,GFR_M
2006_04_24_41.52__95.45,North America_Rainfed,GFR_M
2006_04_27_41.51__95.45,North America_Rainfed,GFR_M
2006_04_27_41.51__95.45,North America_Rainfed,GFR_M
2006_04_27_41.51__95.45,North America_Rainfed,GFR_M
2006_04_27_41.51__95.45,North America_Rainfed,GFR_M
2006_04_27_41.51__95.45,North America_Rainfed,GFR_M
2006_04_21_41.29__91.71,North America_Rainfed,GFR_M
2006_04_21_41.29__91.71,North America_Rainfed,GFR_M
2006_04_21_41.29__91.71,North America_Rainfed,GFR_M
2006_04_21_41.29__91.71,North America_Rainfed,GFR_M
2006_04_21_41.29__91.71,North America_Rainfed,GFR_M
2015_06_11_34.43_113.57,North China Plain,PFR_M
2015_06_11_34.43_113.57,North China Plain,PFR_M
2015_06_11_34.43_113.57,North China Plain,PFR_M
2015_06_11_34.43_113.57,North China Plain,PFR_M
2015_06_11_34.43_113.57,North China Plain,PFR_M
2015_06_11_34.43_113.57,North China Plain,PFR_M
2015_06_11_34.43_113.57,North China Plain,PFR_M
2015_06_11_34.43_113.57,North China Plain,PFR_M
2015_06_11_34.43_113.57,North China Plain,PFR_M
2015_06_11_34.43_113.57,North China Plain,PFR_M
2015_06_11_34.43_113.57,North China Plain,PFR_M
2015_06_11_34.43_113.57,North China Plain,PFR_M
2015_06_11_34.43_113.57,North China Plain,PFR_M
2015_06_11_34.43_113.57,North China Plain,PFR_M
2015_06_11_34.43_113.57,North China Plain,PFR_M
2015_06_11_34.43_113.57,North China Plain,PFR_M
2016_06_11_34.43_113.57,North China Plain,PFR_M
2016_06_11_34.43_113.57,North China Plain,PFR_M
2016_06_11_34.43_113.57,North China Plain,PFR_M
2016_06_11_34.43_113.57,North China Plain,PFR_M
2016_06_11_34.43_113.57,North China Plain,PFR_M
2016_06_11_34.43_113.57,North China Plain,PFR_M
2016_06_11_34.43_113.57,North China Plain,PFR_M
2016_06_11_34.43_113.57,North China Plain,PFR_M
2016_06_11_34.43_113.57,North China Plain,PFR_M
2016_06_11_34.43_113.57,North China Plain,PFR_M
2016_06_11_34.43_113.57,North China Plain,PFR_M
2016_06_11_34.43_113.57,North China Plain,PFR_M
2016_06_11_34.43_113.57,North China Plain,PFR_M
2016_06_11_34.43_113.57,North China Plain,PFR_M
2016_06_11_34.43_113.57,North China Plain,PFR_M
2016_06_11_34.43_113.57,North China Plain,PFR_M
2006_06_10_36.17_117.15,North China Plain,
2006_06_10_36.17_117.15,North China Plain,
2006_06_10_36.17_117.15,North China Plain,
2006_06_10_36.17_117.15,North China Plain,
2006_06_10_36.17_117.15,North China Plain,
2006_06_10_36.17_117.15,North China Plain,
2006_06_10_36.17_117.15,North China Plain,
2006_06_10_36.17_117.15,North China Plain,
2011_06_07_38.88__92.2,North America_Rainfed,PFR_H
2011_06_07_38.88__92.2,North America_Rainfed,PFR_H
2018_05_05_44.66_123.59,Northeast China,GFR_L
2018_05_05_44.66_123.59,Northeast China,GFR_L
2018_05_05_44.66_123.59,Northeast China,GFR_L
2018_05_05_44.66_123.59,Northeast China,GFR_L
2018_05_05_44.66_123.59,Northeast China,GFR_L
2019_05_08_44.66_123.59,Northeast China,PFR_L
2019_05_08_44.66_123.59,Northeast China,PFR_L
2019_05_08_44.66_123.59,Northeast China,PFR_L
2019_05_08_44.66_123.59,Northeast China,PFR_L
2019_05_08_44.66_123.59,Northeast China,PFR_L
2020_05_06_44.66_123.59,Northeast China,PFR_L
2020_05_06_44.66_123.59,Northeast China,PFR_L
2020_05_06_44.66_123.59,Northeast China,PFR_L
2020_05_06_44.66_123.59,Northeast China,PFR_L
2020_05_06_44.66_123.59,Northeast China,PFR_L
2007_05_14_45.3__75.72,North America_Rainfed,
2007_05_14_45.3__75.72,North America_Rainfed,
2007_05_14_45.3__75.72,North America_Rainfed,
2007_05_14_45.3__75.72,North America_Rainfed,
2007_05_14_45.3__75.72,North America_Rainfed,
2007_05_14_45.3__75.72,North America_Rainfed,
2007_05_14_45.3__75.72,North America_Rainfed,
2008_05_14_45.3__75.72,North America_Rainfed,
2008_05_14_45.3__75.72,North America_Rainfed,
2008_05_14_45.3__75.72,North America_Rainfed,
2008_05_14_45.3__75.72,North America_Rainfed,
2008_05_14_45.3__75.72,North America_Rainfed,
2008_05_14_45.3__75.72,North America_Rainfed,
2008_05_14_45.3__75.72,North America_Rainfed,
2000_04_27_40.65__105,North America_Irrigated,
2000_04_27_40.65__105,North America_Irrigated,
2000_04_27_40.65__105,North America_Irrigated,
2000_04_27_40.65__105,North America_Irrigated,
2000_04_27_40.65__105,North America_Irrigated,
2001_04_30_40.65__105,North America_Irrigated,
2001_04_30_40.65__105,North America_Irrigated,
2001_04_30_40.65__105,North America_Irrigated,
2001_04_30_40.65__105,North America_Irrigated,
2001_04_30_40.65__105,North America_Irrigated,
2002_04_24_40.65__105,North America_Irrigated,PFR_L
2002_04_24_40.65__105,North America_Irrigated,PFR_L
2002_04_24_40.65__105,North America_Irrigated,PFR_L
2002_04_24_40.65__105,North America_Irrigated,PFR_L
2002_04_24_40.65__105,North America_Irrigated,PFR_L
2003_04_28_40.65__105,North America_Irrigated,PFR_L
2003_04_28_40.65__105,North America_Irrigated,PFR_L
2003_04_28_40.65__105,North America_Irrigated,PFR_L
2003_04_28_40.65__105,North America_Irrigated,PFR_L
2003_04_28_40.65__105,North America_Irrigated,PFR_L
2004_04_27_40.65__105,North America_Irrigated,
2004_04_27_40.65__105,North America_Irrigated,
2004_04_27_40.65__105,North America_Irrigated,
2004_04_27_40.65__105,North America_Irrigated,
2004_04_27_40.65__105,North America_Irrigated,
2000_04_27_40.65__105,North America_Irrigated,
2000_04_27_40.65__105,North America_Irrigated,
2000_04_27_40.65__105,North America_Irrigated,
2001_04_30_40.65__105,North America_Irrigated,
2001_04_30_40.65__105,North America_Irrigated,
2001_04_30_40.65__105,North America_Irrigated,
2002_04_24_40.65__105,North America_Irrigated,PFR_L
2002_04_24_40.65__105,North America_Irrigated,PFR_L
