"N_rate","env_group","Nc","lnRR_hat","lnRR_lwr","lnRR_upr","pct","pct_lwr","pct_upr"
130.281124497992,"Normal",-49.718875502008,0.430638783008647,0.387104519595761,0.474173046421534,53.823981123518,47.2710410325977,60.6684994061459
132.429718875502,"Normal",-47.570281124498,0.433964590120758,0.390403890050357,0.477525290191159,54.3364216808352,47.7577452213931,61.2080031510647
134.578313253012,"Normal",-45.4216867469879,0.437243632689276,0.393656512131164,0.480830753247389,54.843328006917,48.2391277794785,61.7417519072645
136.726907630522,"Normal",-43.2730923694779,0.440474975423329,0.396861882788029,0.48408806805863,55.3444891454146,48.7150514783057,62.2694546918147
138.875502008032,"Normal",-41.1244979919679,0.443657683032046,0.400019485968875,0.487295880095216,55.8396928592848,49.1853767574123,62.7908203762308
141.024096385542,"Normal",-38.9759036144578,0.446790820224554,0.403128791318534,0.490452849130573,56.3287257004917,49.6499615411398,63.3055580333124
143.172690763052,"Normal",-36.8273092369478,0.449873451709981,0.406189252889464,0.493557650530499,56.8113730822194,50.1086610556147,63.8133772895394
145.321285140562,"Normal",-34.6787148594377,0.452904642197456,0.409200307858829,0.496608976536083,57.2874193536015,50.5613276454168,64.3139886835926
147.469879518072,"Normal",-32.5301204819277,0.455883456396107,0.412161375245956,0.499605537546258,57.7566478769667,51.007810589285,64.8071040316319
149.618473895582,"Normal",-30.3815261044177,0.458808959015062,0.415071854623816,0.502546063406308,58.2188411075991,51.4479559141446,65.2924368000248
151.767068273092,"Normal",-28.2329317269076,0.461680214763449,0.417931124817878,0.50542930470902,58.6737806760103,51.88160620668,65.769702486273
153.915662650602,"Normal",-26.0843373493976,0.464496288350397,0.42073854258541,0.508254034115383,59.1212474727157,52.3086004216293,66.2386190089212
156.064257028112,"Normal",-23.9357429718875,0.467256244485032,0.423493441268069,0.511019047701996,59.5610217355064,52.7287736859336,66.6989071072702
158.212851405623,"Normal",-21.7871485943775,0.469959147876485,0.426195129410495,0.513723166342474,59.9928831392049,53.1419570978477,67.150290751737
160.361445783133,"Normal",-19.6385542168675,0.472604397158572,0.428843182667048,0.516365611650096,60.4166644549666,53.5480225602567,67.5925603324444
162.510040160643,"Normal",-17.4899598393574,0.475192726663873,0.431438322077565,0.51894713125018,60.8324134563134,53.9470185862375,68.0257627314323
164.658634538153,"Normal",-15.3413654618474,0.477725204649656,0.433981534069913,0.5214688752294,61.2402341833374,54.3390367714718,68.450015390423
166.807228915663,"Normal",-13.1927710843374,0.480202899373192,0.43647377954558,0.523932019200804,61.6402335943782,54.7241672580943,68.8654434498388
168.955823293173,"Normal",-11.0441767068273,0.482626879091749,0.438915996451677,0.526337761731821,62.0325214991965,55.1024990312358,69.2721792838439
171.104417670683,"Normal",-8.89558232931728,0.484998212062596,0.441309102238134,0.528687321887058,62.4172104923576,55.4741202061987,69.6703620456767
173.253012048193,"Normal",-6.74698795180723,0.487317966543002,0.443653996206502,0.530981936879502,62.794415886891,55.8391183065836,70.0601372231609
175.401606425703,"Normal",-4.59839357429718,0.489587210790236,0.445951561756434,0.533222859824039,63.1642556482931,56.1975805336807,70.4416562042775
177.550200803213,"Normal",-2.44979919678715,0.491807013061568,0.448202668535512,0.535411357587624,63.5268503289381,56.549594027425,70.8150758526932
179.698795180723,"Normal",-0.301204819277103,0.493978441614267,0.450408174497619,0.537548708730914,63.8823230029581,56.8952461191809,71.1805580931652
181.847389558233,"Normal",1.84738955823295,0.496102564705601,0.4525689278745,0.539636201536701,64.2307992016562,57.234624576581,71.5382695067787
183.995983935743,"Normal",3.99598393574297,0.498180450592839,0.454685769064642,0.541675132121037,64.5724068495118,57.5678178405935,71.8883809360193
186.144578313253,"Normal",6.14457831325302,0.500213167533251,0.456759532442981,0.543666802623522,64.9072762008359,57.8949152549322,72.2310670997323
188.293172690763,"Normal",8.29317269076307,0.502201783784107,0.458791048094393,0.545612519473821,65.2355397771353,58.2160072878659,72.5665062180797
190.441767068273,"Normal",10.4417670682731,0.504147367602674,0.460781143473295,0.547513591732052,65.557332305239,58.5311857464133,72.8948796476623
192.590361445783,"Normal",12.5903614457831,0.506050987246222,0.462730644991143,0.549371329501301,65.8727906562432,58.8405439828501,73.2163715270361
194.738955823293,"Normal",14.7389558232932,0.50791371097202,0.464640379532999,0.551187042411041,66.1820537853251,59.1441770933797,73.5311684329136
